Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 1076

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
11.33594,0.67139,-7.26318,-2.19727,-0.80859,-0.39868,-0.39282,962.240,26.7,,0.47414,0.25810,0.69773,-0.47090,
11.34375,1.28174,-8.91113,-1.64795,-0.76953,-0.39404,-0.39893,,,,0.47449,0.25778,0.69743,-0.47117,
11.35156,1.52588,-6.53076,-1.52588,-0.75952,-0.39990,-0.39282,962.264,26.7,,0.47472,0.25755,0.69720,-0.47141,
11.35938,1.15967,-4.33350,-1.52588,-0.77100,-0.39380,-0.39746,,,,0.47485,0.25737,0.69705,-0.47159,
11.36719,0.48828,-0.97656,-2.44141,-0.81421,-0.38647,-0.38696,962.272,26.7,,0.47481,0.25724,0.69705,-0.47171,
11.37500,0.54932,-0.42725,-3.23486,-0.82373,-0.40576,-0.37329,,,,0.47472,0.25709,0.69707,-0.47184,
11.38281,0.67139,-0.54932,-3.23486,-0.82593,-0.41187,-0.36890,962.242,26.7,,0.47462,0.25694,0.69709,-0.47199,
11.39063,0.79346,-2.13623,-3.54004,-0.82129,-0.39990,-0.37329,,,,0.47460,0.25673,0.69706,-0.47218,
11.39844,1.22070,-4.94385,-2.74658,-0.80786,-0.38110,-0.37817,962.271,26.7,,0.47472,0.25648,0.69691,-0.47241,
11.40625,1.34277,-5.98145,-2.01416,-0.79907,-0.38501,-0.39209,,,,0.47491,0.25624,0.69671,-0.47264,
11.41406,1.09863,-5.85938,-1.40381,-0.77905,-0.39404,-0.40088,962.272,26.7,,0.47513,0.25602,0.69651,-0.47284,
11.42188,0.97656,-5.31006,-1.09863,-0.77026,-0.39307,-0.38379,,,,0.47532,0.25583,0.69633,-0.47301,
11.42969,1.03760,-3.66211,-0.91553,-0.75635,-0.39941,-0.38574,962.239,26.7,,0.47545,0.25570,0.69620,-0.47315,
11.43750,0.97656,-2.07520,-1.34277,-0.76221,-0.40039,-0.38794,,,,0.47549,0.25560,0.69612,-0.47328,
11.44531,0.73242,1.03760,-2.62451,-0.81763,-0.39673,-0.37817,962.261,26.7,,0.47534,0.25553,0.69618,-0.47338,
11.45313,0.79346,0.48828,-3.90625,-0.84692,-0.40283,-0.37109,,,,0.47517,0.25539,0.69624,-0.47353,
11.46094,0.79346,-0.91553,-3.90625,-0.84033,-0.40454,-0.37036,962.253,26.7,,0.47507,0.25520,0.69626,-0.47371,
11.46875,0.97656,-4.82178,-2.92969,-0.84155,-0.40649,-0.37866,,,,0.47519,0.25494,0.69612,-0.47394,
11.47656,1.40381,-9.39941,-1.77002,-0.83032,-0.40063,-0.37646,962.259,26.7,,0.47555,0.25460,0.69580,-0.47422,
11.48438,1.58691,-11.71875,-0.85449,-0.81958,-0.39722,-0.37842,,,,0.47605,0.25423,0.69539,-0.47453,
11.49219,1.83105,-14.46533,0.42725,-0.77173,-0.38892,-0.39404,962.257,26.7,,0.47672,0.25384,0.69486,-0.47485,
11.50000,1.77002,-12.14600,1.03760,-0.74023,-0.39600,-0.39648,,,,0.47729,0.25356,0.69439,-0.47511,
11.50781,1.77002,-9.58252,1.28174,-0.74951,-0.39185,-0.39355,962.267,26.7,,0.47776,0.25336,0.69400,-0.47531,
11.51563,1.46484,-4.82178,0.00000,-0.77197,-0.38940,-0.38037,,,,0.47796,0.25326,0.69380,-0.47546,
11.52344,1.52588,-2.62451,-1.28174,-0.76733,-0.38818,-0.38892,962.291,26.7,,0.47801,0.25316,0.69368,-0.47562,
11.53125,1.40381,-1.28174,-1.15967,-0.77832,-0.38892,-0.38892,,,,0.47801,0.25311,0.69362,-0.47575,
11.53906,1.15967,1.09863,-1.58691,-0.82471,-0.39600,-0.37695,962.268,26.7,,0.47788,0.25311,0.69365,-0.47583,
11.54688,0.79346,-1.46484,-2.50244,-0.83960,-0.39282,-0.38135,,,,0.47786,0.25297,0.69362,-0.47598,
11.55469,0.91553,-3.17383,-1.58691,-0.83691,-0.39551,-0.38135,962.258,26.7,,0.47794,0.25282,0.69351,-0.47612,
11.56250,1.22070,-6.65283,0.12207,-0.81909,-0.40796,-0.39502,,,,0.47823,0.25265,0.69326,-0.47629,
11.57031,1.58691,-8.05664,0.42725,-0.78833,-0.40967,-0.38672,962.279,26.7,,0.47860,0.25246,0.69294,-0.47649,
11.57813,1.52588,-7.99561,0.48828,-0.77979,-0.40039,-0.38403,,,,0.47896,0.25228,0.69262,-0.47668,
11.58594,1.40381,-5.37109,0.06104,-0.76758,-0.38428,-0.38428,962.276,26.7,,0.47919,0.25215,0.69240,-0.47684,
11.59375,1.34277,-2.62451,-0.79346,-0.77612,-0.39575,-0.37500,,,,0.47927,0.25207,0.69229,-0.47697,
11.60156,1.22070,-1.34277,-0.79346,-0.78394,-0.40479,-0.37622,962.278,26.7,,0.47928,0.25203,0.69222,-0.47707,
11.60938,0.97656,0.79346,-1.46484,-0.79175,-0.39014,-0.39136,,,,0.47918,0.25202,0.69224,-0.47715,
11.61719,0.42725,1.64795,-1.77002,-0.81470,-0.38623,-0.38477,962.243,26.7,,0.47903,0.25201,0.69231,-0.47720,
11.62500,0.73242,0.91553,-1.22070,-0.82324,-0.40015,-0.38477,,,,0.47894,0.25200,0.69234,-0.47726,
11.63281,0.91553,-0.36621,-0.91553,-0.82031,-0.40503,-0.38330,962.280,26.7,,0.47891,0.25198,0.69232,-0.47734,
11.64063,1.34277,-1.70898,-1.28174,-0.79517,-0.39771,-0.38281,,,,0.47892,0.25191,0.69224,-0.47747,
11.64844,1.52588,-1.95313,-1.15967,-0.78833,-0.40039,-0.38354,962.241,26.7,,0.47895,0.25184,0.69215,-0.47761,
11.65625,1.58691,-0.67139,-1.09863,-0.78906,-0.40039,-0.38696,,,,0.47891,0.25182,0.69210,-0.47773,
11.66406,1.46484,1.03760,-1.83105,-0.82080,-0.38794,-0.38574,962.247,26.7,,0.47878,0.25181,0.69212,-0.47784,
11.67188,0.97656,1.09863,-1.83105,-0.83984,-0.38623,-0.37671,,,,0.47865,0.25180,0.69216,-0.47793,
11.67969,1.09863,-1.58691,-1.28174,-0.85156,-0.40332,-0.38818,962.255,26.7,,0.47866,0.25172,0.69209,-0.47805,
11.68750,1.09863,-4.82178,-1.03760,-0.84814,-0.40723,-0.38379,,,,0.47883,0.25155,0.69192,-0.47821,
11.69531,1.34277,-6.59180,-0.91553,-0.82813,-0.40259,-0.38330,962.255,26.7,,0.47909,0.25134,0.69168,-0.47842,
11.70313,1.52588,-7.75146,-0.48828,-0.78882,-0.38623,-0.38159,,,,0.47941,0.25111,0.69139,-0.47864,
11.71094,1.70898,-5.67627,-0.97656,-0.76855,-0.38525,-0.38452,962.265,26.7,,0.47962,0.25094,0.69116,-0.47884,
11.71875,1.34277,-4.08936,-1.40381,-0.76660,-0.39014,-0.38647,,,,0.47974,0.25078,0.69101,-0.47902,
11.72656,1.03760,-1.40381,-1.83105,-0.76855,-0.39355,-0.38501,962.280,26.7,,0.47973,0.25068,0.69097,-0.47915,
11.73438,0.67139,0.54932,-2.25830,-0.79321,-0.40332,-0.38574,,,,0.47961,0.25062,0.69100,-0.47925,
11.74219,0.67139,1.15967,-2.74658,-0.80981,-0.40845,-0.38428,962.271,26.7,,0.47945,0.25055,0.69107,-0.47935,
11.75000,0.97656,0.00000,-2.74658,-0.83081,-0.40723,-0.38257,,,,0.47935,0.25045,0.69108,-0.47948,
11.75781,0.79346,-2.38037,-1.95313,-0.82153,-0.40088,-0.38013,962.282,26.7,,0.47938,0.25031,0.69102,-0.47962,
11.76563,0.91553,-3.54004,-1.70898,-0.81421,-0.39771,-0.37939,,,,0.47947,0.25014,0.69090,-0.47978,
11.77344,1.15967,-4.88281,-1.40381,-0.81812,-0.38843,-0.37231,962.323,26.7,,0.47964,0.24996,0.69073,-0.47996,
11.78125,1.22070,-6.22559,-1.09863,-0.78857,-0.38330,-0.37451,,,,0.47987,0.24974,0.69051,-0.48016,
11.78906,1.22070,-6.04248,-0.91553,-0.78052,-0.39063,-0.37891,962.255,26.7,,0.48010,0.24954,0.69029,-0.48035,
11.79688,1.64795,-4.57764,-1.52588,-0.79565,-0.40649,-0.37158,,,,0.48024,0.24937,0.69011,-0.48055,
11.80469,2.31934,-4.08936,-1.77002,-0.81812,-0.40405,-0.37866,962.265,26.7,,0.48033,0.24923,0.68993,-0.48079,
11.81250,2.50244,-5.06592,-1.52588,-0.82642,-0.40186,-0.38159,,,,0.48048,0.24908,0.68971,-0.48104,
11.82031,2.80762,-7.69043,-0.85449,-0.83862,-0.40674,-0.37646,962.258,26.7,,0.48076,0.24888,0.68939,-0.48133,
11.82813,3.05176,-12.02393,-0.54932,-0.83618,-0.39404,-0.36865,,,,0.48125,0.24856,0.68890,-0.48169,
11.83594,3.41797,-14.16016,0.18311,-0.82349,-0.38428,-0.36841,962.266,26.7,,0.48186,0.24821,0.68832,-0.48209,
11.84375,3.96729,-16.66260,1.40381,-0.77295,-0.36401,-0.37476,,,,0.48262,0.24786,0.68762,-0.48251,
11.85156,3.41797,-14.40430,2.31934,-0.73535,-0.36987,-0.38232,962.254,26.7,,0.48331,0.24761,0.68700,-0.48283,
11.85938,2.86865,-8.42285,1.95313,-0.72192,-0.37964,-0.40088,,,,0.48372,0.24752,0.68660,-0.48304,
11.86719,2.38037,-5.00488,0.97656,-0.71753,-0.38086,-0.39624,962.250,26.7,,0.48395,0.24748,0.68634,-0.48320,
11.87500,1.77002,1.89209,0.00000,-0.72192,-0.39795,-0.39673,,,,0.48383,0.24760,0.68635,-0.48325,
11.88281,1.28174,7.93457,-1.15967,-0.72974,-0.40112,-0.39697,962.221,26.7,,0.48339,0.24785,0.68659,-0.48322,
11.89063,0.97656,10.80322,-1.52588,-0.75391,-0.39136,-0.39673,,,,0.48282,0.24817,0.68694,-0.48313,
11.89844,-0.06104,14.16016,-3.05176,-0.85303,-0.38672,-0.38354,962.250,26.7,,0.48205,0.24849,0.68746,-0.48298,
11.90625,-0.42725,9.70459,-3.41797,-0.88354,-0.39795,-0.38403,,,,0.48149,0.24864,0.68785,-0.48291,
11.91406,-0.30518,5.92041,-2.50244,-0.88110,-0.41211,-0.38916,962.273,26.7,,0.48114,0.24871,0.68810,-0.48287,
11.92188,0.24414,0.36621,-1.58691,-0.88281,-0.43066,-0.37720,,,,0.48106,0.24865,0.68814,-0.48293,
11.92969,0.91553,-4.88281,-1.40381,-0.88721,-0.41919,-0.36719,962.266,26.7,,0.48123,0.24846,0.68797,-0.48310,
11.93750,1.22070,-7.56836,-1.34277,-0.85840,-0.39697,-0.36572,,,,0.48151,0.24818,0.68771,-0.48333,
11.94531,1.34277,-10.07080,-0.67139,-0.79443,-0.36719,-0.37231,962.265,26.7,,0.48194,0.24787,0.68735,-0.48358,
11.95313,0.85449,-7.75146,-0.91553,-0.77124,-0.37964,-0.37964,,,,0.48226,0.24760,0.68708,-0.48378,
11.96094,0.36621,-5.55420,-1.34277,-0.76538,-0.38477,-0.38403,962.260,26.7,,0.48246,0.24736,0.68691,-0.48393,
11.96875,0.30518,-2.56348,-1.77002,-0.76611,-0.39185,-0.38721,,,,0.48252,0.24721,0.68685,-0.48405,
11.97656,0.24414,-0.12207,-2.25830,-0.77148,-0.40967,-0.38525,962.248,26.7,,0.48244,0.24710,0.68688,-0.48414,
11.98438,0.30518,0.91553,-2.62451,-0.78735,-0.41431,-0.38965,,,,0.48231,0.24702,0.68694,-0.48422,
11.99219,0.42725,0.97656,-3.29590,-0.83105,-0.41064,-0.37427,962.247,26.7,,0.48214,0.24691,0.68702,-0.48433,
12.00000,0.73242,-2.62451,-2.56348,-0.85693,-0.40063,-0.36890,,,,0.48217,0.24673,0.68695,-0.48449,
12.00781,0.61035,-4.51660,-2.13623,-0.84741,-0.39233,-0.36987,962.267,26.7,,0.48230,0.24650,0.68682,-0.48466,
12.01563,1.22070,-8.36182,-1.83105,-0.80786,-0.38379,-0.38135,,,,0.48261,0.24618,0.68654,-0.48492,
12.02344,1.52588,-9.03320,-1.28174,-0.77979,-0.39648,-0.39331,962.296,26.7,,0.48296,0.24588,0.68622,-0.48518,
12.03125,1.46484,-8.23975,-0.97656,-0.76709,-0.39478,-0.40039,,,,0.48329,0.24561,0.68592,-0.48542,
12.03906,1.46484,-5.49316,-0.79346,-0.77173,-0.38037,-0.41016,962.275,26.7,,0.48349,0.24544,0.68570,-0.48560,
12.04688,0.79346,-1.70898,-1.28174,-0.77588,-0.38281,-0.40381,,,,0.48351,0.24535,0.68564,-0.48571,
12.05469,0.67139,-0.79346,-1.15967,-0.77148,-0.39600,-0.41162,962.275,26.7,,0.48350,0.24529,0.68562,-0.48579,
12.06250,0.36621,1.40381,-1.28174,-0.77734,-0.39819,-0.40601,,,,0.48338,0.24529,0.68567,-0.48583,
12.07031,0.36621,2.62451,-1.89209,-0.80420,-0.39209,-0.38550,962.254,26.7,,0.48319,0.24530,0.68578,-0.48586,
12.07813,0.42725,2.01416,-1.83105,-0.80396,-0.38818,-0.38330,,,,0.48302,0.24530,0.68587,-0.48590,
12.08594,0.91553,0.61035,-1.22070,-0.78589,-0.38672,-0.38477,962.233,26.7,,0.48294,0.24529,0.68588,-0.48598,
12.09375,0.97656,0.54932,-1.28174,-0.79565,-0.39307,-0.39453,,,,0.48285,0.24528,0.68589,-0.48605,
12.10156,0.97656,1.40381,-1.64795,-0.80322,-0.39868,-0.39063,962.291,26.7,,0.48271,0.24528,0.68593,-0.48613,
12.10938,0.67139,0.91553,-1.46484,-0.81226,-0.39941,-0.39404,,,,0.48261,0.24527,0.68597,-0.48619,
12.11719,0.36621,0.00000,-0.97656,-0.82788,-0.39624,-0.39380,962.263,26.7,,0.48257,0.24523,0.68597,-0.48624,
12.12500,0.54932,-0.73242,-1.40381,-0.83569,-0.40137,-0.39014,,,,0.48255,0.24516,0.68596,-0.48632,
12.13281,1.03760,-2.86865,-1.70898,-0.84351,-0.41382,-0.37598,962.261,26.7,,0.48260,0.24502,0.68586,-0.48647,
12.14063,1.15967,-5.73730,-1.70898,-0.80884,-0.40356,-0.38721,,,,0.48279,0.24479,0.68566,-0.48668,
12.14844,1.22070,-6.22559,-1.64795,-0.79736,-0.39722,-0.38867,962.265,26.7,,0.48301,0.24455,0.68545,-0.48689,
12.15625,1.40381,-6.71387,-1.52588,-0.80151,-0.38843,-0.39233,,,,0.48325,0.24430,0.68521,-0.48711,
12.16406,0.91553,-6.10352,-0.61035,-0.76392,-0.40161,-0.39355,962.236,26.7,,0.48349,0.24410,0.68499,-0.48728,
12.17188,0.91553,-5.06592,-0.48828,-0.74756,-0.40210,-0.39771,,,,0.48370,0.24394,0.68480,-0.48742,
12.17969,0.73242,-1.03760,-0.97656,-0.75122,-0.39404,-0.40552,962.281,26.7,,0.48370,0.24389,0.68476,-0.48750,
12.18750,0.73242,2.74658,-2.01416,-0.81494,-0.39063,-0.39014,,,,0.48349,0.24391,0.68486,-0.48755,
12.19531,0.85449,2.44141,-2.44141,-0.83252,-0.39380,-0.38770,962.253,26.7,,0.48328,0.24390,0.68496,-0.48763,
12.20313,0.85449,0.30518,-2.31934,-0.82715,-0.40601,-0.38110,,,,0.48317,0.24384,0.68498,-0.48774,
12.21094,0.73242,-2.07520,-2.38037,-0.83521,-0.39502,-0.39209,962.250,26.7,,0.48317,0.24368,0.68493,-0.48789,
12.21875,0.48828,-3.23486,-2.25830,-0.83862,-0.39258,-0.39282,,,,0.48324,0.24348,0.68485,-0.48804,
12.22656,1.03760,-6.65283,-1.64795,-0.83057,-0.40210,-0.39063,962.216,26.7,,0.48348,0.24322,0.68462,-0.48825,
12.23438,1.58691,-9.70459,-0.67139,-0.77344,-0.40991,-0.39917,,,,0.48388,0.24292,0.68426,-0.48850,
12.24219,1.58691,-9.39941,-0.42725,-0.75269,-0.40356,-0.40503,962.257,26.7,,0.48427,0.24264,0.68391,-0.48874,
12.25000,1.58691,-6.46973,-0.85449,-0.75610,-0.39087,-0.39795,,,,0.48452,0.24244,0.68366,-0.48895,
12.25781,1.83105,-3.90625,-0.91553,-0.79126,-0.41333,-0.39966,962.264,26.7,,0.48464,0.24232,0.68349,-0.48913,
12.26563,2.19727,-3.23486,-1.58691,-0.85205,-0.41895,-0.38770,,,,0.48470,0.24222,0.68334,-0.48934,
12.27344,2.50244,-5.00488,-2.44141,-0.86694,-0.42480,-0.36670,962.267,26.7,,0.48481,0.24202,0.68313,-0.48961,
12.28125,2.80762,-10.13184,-1.03760,-0.85303,-0.37964,-0.36621,,,,0.48520,0.24173,0.68272,-0.48994,
12.28906,2.99072,-14.58740,-0.24414,-0.79614,-0.34717,-0.37891,962.269,26.7,,0.48582,0.24133,0.68214,-0.49033,
12.29688,3.05176,-15.01465,0.36621,-0.76245,-0.35547,-0.38257,,,,0.48647,0.24094,0.68154,-0.49071,
12.30469,3.05176,-12.32910,0.85449,-0.70972,-0.39722,-0.39282,962.250,26.7,,0.48702,0.24067,0.68102,-0.49102,
12.31250,2.44141,-5.98145,0.79346,-0.71973,-0.38721,-0.41187,,,,0.48729,0.24059,0.68073,-0.49120,
12.32031,1.64795,-2.62451,-0.06104,-0.74561,-0.38452,-0.40576,962.255,26.7,,0.48738,0.24056,0.68059,-0.49132,
12.32813,1.09863,1.77002,-0.91553,-0.76294,-0.40088,-0.39526,,,,0.48724,0.24061,0.68063,-0.49137,
12.33594,0.54932,4.82178,-0.97656,-0.77393,-0.39429,-0.40967,962.283,26.7,,0.48698,0.24075,0.68079,-0.49135,
12.34375,0.42725,5.98145,-1.83105,-0.80835,-0.39185,-0.40454,,,,0.48663,0.24088,0.68100,-0.49133,
12.35156,0.36621,4.76074,-3.41797,-0.87451,-0.40332,-0.37866,962.253,26.7,,0.48628,0.24089,0.68121,-0.49138,
12.35938,0.12207,-1.46484,-2.44141,-0.85205,-0.41089,-0.38867,,,,0.48627,0.24073,0.68120,-0.49149,
12.36719,0.24414,-4.02832,-1.83105,-0.83179,-0.40430,-0.39209,962.259,26.7,,0.48639,0.24052,0.68109,-0.49163,
12.37500,0.42725,-6.16455,-1.15967,-0.80786,-0.39355,-0.38232,,,,0.48663,0.24028,0.68089,-0.49178,
12.38281,0.24414,-6.10352,-1.28174,-0.79541,-0.39624,-0.39014,962.246,26.7,,0.48686,0.24002,0.68070,-0.49193,
12.39063,0.18311,-5.12695,-1.64795,-0.79224,-0.39502,-0.38916,,,,0.48704,0.23978,0.68056,-0.49208,
12.39844,0.18311,-3.41797,-2.07520,-0.81006,-0.40186,-0.37817,962.238,26.7,,0.48712,0.23957,0.68047,-0.49221,
12.40625,0.42725,-4.08936,-2.44141,-0.79785,-0.40283,-0.37939,,,,0.48722,0.23934,0.68037,-0.49238,
12.41406,0.48828,-4.21143,-2.44141,-0.79126,-0.40649,-0.37036,962.280,26.7,,0.48732,0.23910,0.68025,-0.49255,
12.42188,0.42725,-3.90625,-2.80762,-0.79175,-0.40112,-0.36670,,,,0.48740,0.23885,0.68016,-0.49272,
12.42969,-0.12207,-4.02832,-2.86865,-0.78198,-0.37305,-0.37061,962.281,26.7,,0.48749,0.23858,0.68007,-0.49288,
12.43750,-0.24414,-4.27246,-2.25830,-0.76953,-0.36743,-0.37305,,,,0.48762,0.23833,0.67998,-0.49301,
12.44531,-1.03760,-3.41797,-1.15967,-0.76123,-0.37378,-0.39600,962.278,26.7,,0.48775,0.23813,0.67992,-0.49305,
12.45313,-1.03760,-1.83105,-1.28174,-0.78564,-0.39600,-0.41431,,,,0.48781,0.23797,0.67992,-0.49307,
12.46094,-1.03760,-0.73242,-1.15967,-0.81616,-0.41919,-0.39502,962.231,26.7,,0.48782,0.23786,0.67995,-0.49307,
12.46875,-0.67139,-2.86865,-0.97656,-0.85498,-0.42896,-0.39038,,,,0.48793,0.23770,0.67990,-0.49312,
12.47656,0.00000,-6.89697,-0.91553,-0.81641,-0.39136,-0.38745,962.261,26.7,,0.48821,0.23742,0.67969,-0.49326,
12.48438,0.30518,-8.17871,-0.67139,-0.79639,-0.37988,-0.38696,,,,0.48856,0.23713,0.67942,-0.49343,
12.49219,0.73242,-7.62939,-0.67139,-0.78247,-0.39209,-0.39722,962.259,26.7,,0.48888,0.23686,0.67915,-0.49361,
12.50000,-0.12207,-5.55420,-1.03760,-0.77905,-0.38330,-0.39453,,,,0.48910,0.23663,0.67899,-0.49372,
12.50781,-0.12207,-5.79834,-0.97656,-0.76392,-0.38184,-0.40601,962.241,26.7,,0.48934,0.23638,0.67882,-0.49384,
12.51563,-0.18311,-3.66211,-0.06104,-0.74268,-0.39331,-0.41406,,,,0.48951,0.23625,0.67871,-0.49389,
12.52344,-0.36621,-0.73242,-0.24414,-0.78320,-0.41284,-0.41260,962.260,26.7,,0.48954,0.23620,0.67870,-0.49389,
12.53125,-0.30518,0.12207,-0.79346,-0.80127,-0.41528,-0.39893,,,,0.48951,0.23616,0.67873,-0.49390,
12.53906,0.12207,-0.12207,-1.22070,-0.82690,-0.41748,-0.38647,962.258,26.7,,0.48947,0.23611,0.67874,-0.49395,
12.54688,0.00000,-1.70898,-1.34277,-0.84180,-0.38403,-0.38672,,,,0.48950,0.23599,0.67871,-0.49402,
12.55469,-0.06104,-3.35693,-1.58691,-0.83423,-0.37451,-0.38037,962.244,26.7,,0.48960,0.23580,0.67863,-0.49412,
12.56250,0.67139,-6.59180,-0.79346,-0.81055,-0.38354,-0.38818,,,,0.48987,0.23556,0.67840,-0.49428,
12.57031,1.15967,-6.89697,-0.18311,-0.77539,-0.40771,-0.39844,962.264,26.7,,0.49016,0.23536,0.67814,-0.49445,
12.57813,1.03760,-5.98145,-0.48828,-0.76050,-0.40210,-0.40796,,,,0.49040,0.23517,0.67791,-0.49461,
12.58594,0.97656,-2.50244,-1.03760,-0.77808,-0.37964,-0.40820,962.256,26.7,,0.49046,0.23507,0.67782,-0.49473,
12.59375,0.91553,-0.18311,-1.40381,-0.81567,-0.39258,-0.40576,,,,0.49041,0.23504,0.67780,-0.49482,
12.60156,0.73242,0.36621,-1.77002,-0.84326,-0.40454,-0.40918,962.245,26.7,,0.49032,0.23499,0.67782,-0.49490,
12.60938,0.48828,-0.85449,-2.44141,-0.86011,-0.42432,-0.39600,,,,0.49026,0.23487,0.67782,-0.49502,
12.61719,1.40381,-5.00488,-2.07520,-0.84741,-0.41284,-0.38989,962.262,26.7,,0.49040,0.23465,0.67764,-0.49523,
12.62500,1.77002,-6.71387,-2.19727,-0.83374,-0.40088,-0.38745,,,,0.49061,0.23438,0.67739,-0.49549,
12.63281,2.07520,-9.15527,-1.95313,-0.80176,-0.37988,-0.38672,962.246,26.7,,0.49093,0.23405,0.67705,-0.49580,
12.64063,1.89209,-8.66699,-1.64795,-0.77710,-0.37598,-0.38623,,,,0.49124,0.23375,0.67672,-0.49607,
12.64844,1.46484,-7.75146,-1.70898,-0.77783,-0.37915,-0.39014,962.282,26.7,,0.49151,0.23346,0.67645,-0.49632,
12.65625,1.40381,-5.79834,-2.19727,-0.77026,-0.39575,-0.38916,,,,0.49168,0.23321,0.67624,-0.49655,
12.66406,0.42725,-2.86865,-2.44141,-0.81372,-0.41187,-0.38428,962.249,26.7,,0.49172,0.23301,0.67617,-0.49669,
12.67188,0.42725,-2.99072,-2.99072,-0.84058,-0.40845,-0.38159,,,,0.49175,0.23279,0.67611,-0.49686,
12.67969,0.73242,-5.43213,-3.72314,-0.84009,-0.40576,-0.36816,962.239,26.7,,0.49186,0.23246,0.67596,-0.49710,
12.68750,0.67139,-8.17871,-3.60107,-0.81250,-0.39111,-0.37476,,,,0.49210,0.23204,0.67572,-0.49738,
12.69531,0.42725,-8.91113,-3.84521,-0.76929,-0.36914,-0.38379,962.261,26.7,,0.49238,0.23157,0.67547,-0.49767,
12.70313,0.67139,-9.09424,-3.35693,-0.77490,-0.38696,-0.39722,,,,0.49267,0.23113,0.67520,-0.49795,
12.71094,1.15967,-8.78906,-2.62451,-0.78833,-0.43018,-0.38989,962.270,26.7,,0.49296,0.23076,0.67491,-0.49823,
12.71875,0.85449,-9.09424,-1.52588,-0.74756,-0.41968,-0.39380,,,,0.49331,0.23041,0.67460,-0.49846,
12.72656,1.15967,-8.91113,-0.85449,-0.72729,-0.39551,-0.39502,962.240,26.7,,0.49367,0.23010,0.67428,-0.49868,
12.73438,0.85449,-4.45557,-0.36621,-0.74438,-0.37500,-0.38770,,,,0.49385,0.22996,0.67411,-0.49880,
12.74219,0.36621,-0.36621,-1.70898,-0.78149,-0.36353,-0.37524,962.247,26.7,,0.49380,0.22989,0.67411,-0.49888,
12.75000,0.30518,0.24414,-1.95313,-0.77710,-0.37036,-0.37158,,,,0.49372,0.22982,0.67414,-0.49896,
12.75781,0.30518,1.58691,-1.52588,-0.78223,-0.39307,-0.36768,962.283,26.7,,0.49359,0.22981,0.67421,-0.49899,
12.76563,0.24414,1.89209,-2.01416,-0.82349,-0.39819,-0.37939,,,,0.49343,0.22979,0.67430,-0.49904,
12.77344,0.42725,0.48828,-2.07520,-0.84058,-0.39502,-0.38281,962.258,26.7,,0.49332,0.22973,0.67434,-0.49912,
12.78125,0.24414,-4.33350,-1.28174,-0.83936,-0.40698,-0.38940,,,,0.49347,0.22953,0.67421,-0.49924,
12.78906,0.24414,-7.93457,0.67139,-0.78320,-0.41431,-0.39697,962.269,26.7,,0.49386,0.22930,0.67393,-0.49935,
12.79688,0.30518,-8.60596,0.91553,-0.76514,-0.40088,-0.40454,,,,0.49427,0.22906,0.67361,-0.49947,
12.80469,0.67139,-6.77490,0.73242,-0.75830,-0.39526,-0.40015,962.251,26.7,,0.49460,0.22889,0.67335,-0.49958,
12.81250,0.61035,-3.41797,0.42725,-0.78271,-0.39819,-0.39600,,,,0.49476,0.22881,0.67321,-0.49964,
12.82031,0.67139,-2.44141,0.12207,-0.78735,-0.39453,-0.40991,962.276,26.7,,0.49486,0.22876,0.67311,-0.49971,
12.82813,0.91553,-0.12207,-1.03760,-0.80957,-0.40649,-0.39429,,,,0.49482,0.22874,0.67309,-0.49978,
12.83594,0.91553,0.42725,-1.64795,-0.86108,-0.42090,-0.37817,962.271,26.7,,0.49472,0.22871,0.67310,-0.49987,
12.84375,0.79346,-0.67139,-2.19727,-0.86011,-0.40845,-0.38232,,,,0.49467,0.22861,0.67309,-0.49999,
12.85156,0.54932,-3.78418,-2.44141,-0.84106,-0.38306,-0.38159,962.268,26.7,,0.49475,0.22839,0.67299,-0.50015,
12.85938,0.67139,-6.77490,-1.77002,-0.83350,-0.39380,-0.38647,,,,0.49498,0.22810,0.67276,-0.50035,
12.86719,0.67139,-7.50732,-1.46484,-0.82983,-0.39844,-0.38354,962.255,26.7,,0.49527,0.22780,0.67251,-0.50054,
12.87500,0.85449,-9.33838,-0.79346,-0.78491,-0.38525,-0.39893,,,,0.49565,0.22748,0.67218,-0.50075,
12.88281,1.03760,-7.87354,-0.06104,-0.74976,-0.39917,-0.40479,962.258,26.7,,0.49599,0.22724,0.67189,-0.50092,
12.89063,1.03760,-5.43213,-0.18311,-0.75415,-0.41138,-0.41528,,,,0.49622,0.22708,0.67167,-0.50106,
12.89844,0.61035,-1.09863,-2.38037,-0.78467,-0.41406,-0.39478,962.261,26.7,,0.49617,0.22696,0.67165,-0.50118,
12.90625,0.54932,0.18311,-2.92969,-0.81030,-0.39917,-0.38281,,,,0.49605,0.22685,0.67169,-0.50130,
12.91406,0.30518,0.12207,-2.92969,-0.81812,-0.38672,-0.37671,962.231,26.7,,0.49594,0.22673,0.67173,-0.50141,
12.92188,0.42725,-1.09863,-2.92969,-0.82178,-0.36865,-0.38110,,,,0.49588,0.22658,0.67173,-0.50154,
12.92969,0.54932,-3.60107,-2.38037,-0.81860,-0.39307,-0.38940,962.278,26.8,,0.49596,0.22636,0.67163,-0.50170,
