Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 963

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
21.32813,4.76074,-1.34277,-5.73730,-0.76489,-0.38525,-0.47388,,,,0.50975,0.23615,0.53768,-0.62872,
21.33594,4.33350,-1.34277,-6.22559,-0.76416,-0.37109,-0.47852,962.249,26.9,,0.50945,0.23602,0.53756,-0.62911,
21.34375,4.21143,-1.46484,-6.28662,-0.75195,-0.36938,-0.47827,,,,0.50916,0.23588,0.53744,-0.62950,
21.35156,4.69971,-2.50244,-5.18799,-0.72021,-0.39917,-0.49097,962.252,26.9,,0.50895,0.23575,0.53725,-0.62989,
21.35938,5.06592,-0.97656,-5.31006,-0.70605,-0.42261,-0.48901,,,,0.50867,0.23570,0.53709,-0.63026,
21.36719,4.76074,0.54932,-5.49316,-0.72388,-0.41211,-0.47876,962.243,26.9,,0.50833,0.23569,0.53701,-0.63061,
21.37500,4.08936,0.18311,-6.16455,-0.74829,-0.37134,-0.47461,,,,0.50799,0.23562,0.53695,-0.63097,
21.38281,3.90625,-1.89209,-5.06592,-0.73096,-0.37036,-0.47754,962.243,26.9,,0.50777,0.23549,0.53681,-0.63131,
21.39063,4.08936,-2.44141,-3.96729,-0.72705,-0.38721,-0.48169,,,,0.50761,0.23539,0.53663,-0.63163,
21.39844,3.90625,-1.89209,-3.29590,-0.72827,-0.40503,-0.47632,962.231,26.9,,0.50747,0.23533,0.53646,-0.63191,
21.40625,3.54004,-2.31934,-4.45557,-0.73071,-0.38428,-0.47266,,,,0.50730,0.23519,0.53631,-0.63222,
21.41406,3.66211,-2.80762,-4.51660,-0.72119,-0.38403,-0.47119,962.252,26.9,,0.50715,0.23504,0.53614,-0.63255,
21.42188,3.66211,-1.70898,-3.47900,-0.70630,-0.41235,-0.48193,,,,0.50699,0.23497,0.53599,-0.63282,
21.42969,2.92969,0.12207,-4.39453,-0.72559,-0.41211,-0.47021,962.240,26.9,,0.50675,0.23492,0.53595,-0.63307,
21.43750,2.68555,-0.36621,-4.57764,-0.73682,-0.41235,-0.46558,,,,0.50651,0.23483,0.53591,-0.63332,
21.44531,2.62451,-2.99072,-3.47900,-0.72681,-0.41162,-0.46338,962.243,26.9,,0.50642,0.23467,0.53576,-0.63358,
21.45313,2.50244,-4.02832,-2.19727,-0.71411,-0.40454,-0.46436,,,,0.50643,0.23451,0.53556,-0.63381,
21.46094,2.31934,-3.96729,-2.38037,-0.71118,-0.39233,-0.47144,962.243,26.9,,0.50643,0.23434,0.53538,-0.63403,
21.46875,1.58691,-2.86865,-2.01416,-0.72119,-0.36914,-0.46753,,,,0.50641,0.23420,0.53525,-0.63419,
21.47656,1.34277,-2.56348,-0.85449,-0.71655,-0.37720,-0.46704,962.247,26.9,,0.50644,0.23411,0.53513,-0.63431,
21.48438,1.09863,-1.83105,-1.03760,-0.70874,-0.39136,-0.46753,,,,0.50644,0.23404,0.53505,-0.63440,
21.49219,0.91553,0.06104,-1.70898,-0.72412,-0.41089,-0.46436,962.253,26.9,,0.50634,0.23401,0.53505,-0.63449,
21.50000,0.79346,-0.06104,-1.83105,-0.72656,-0.40601,-0.45630,,,,0.50625,0.23397,0.53506,-0.63457,
21.50781,1.03760,-0.48828,-2.01416,-0.72974,-0.40601,-0.47339,962.247,26.9,,0.50616,0.23392,0.53504,-0.63468,
21.51563,0.36621,-0.61035,-1.89209,-0.77100,-0.40039,-0.46484,,,,0.50608,0.23384,0.53505,-0.63476,
21.52344,0.54932,-4.63867,-1.40381,-0.76489,-0.39771,-0.47192,962.248,26.9,,0.50618,0.23362,0.53490,-0.63490,
21.53125,0.48828,-7.62939,-0.67139,-0.72314,-0.40381,-0.47754,,,,0.50641,0.23328,0.53464,-0.63505,
21.53906,0.67139,-7.44629,-0.06104,-0.72095,-0.41235,-0.48779,962.253,26.9,,0.50666,0.23299,0.53436,-0.63519,
21.54688,0.67139,-5.79834,-0.30518,-0.74365,-0.40625,-0.48071,,,,0.50684,0.23275,0.53415,-0.63531,
21.55469,0.30518,-5.24902,-0.79346,-0.75977,-0.38281,-0.48120,962.247,26.9,,0.50699,0.23251,0.53398,-0.63542,
21.56250,0.18311,-5.12695,-0.67139,-0.76318,-0.38794,-0.47559,,,,0.50714,0.23228,0.53382,-0.63552,
21.57031,-0.24414,-4.94385,-1.03760,-0.74316,-0.40552,-0.48462,962.228,26.9,,0.50727,0.23202,0.53369,-0.63562,
21.57813,-0.06104,-3.90625,-1.03760,-0.74561,-0.41724,-0.48096,,,,0.50736,0.23182,0.53359,-0.63571,
21.58594,0.24414,-3.84521,-1.15967,-0.73462,-0.41455,-0.48950,962.291,26.9,,0.50744,0.23163,0.53347,-0.63581,
21.59375,0.73242,-2.92969,-0.85449,-0.71753,-0.40405,-0.49438,,,,0.50749,0.23150,0.53337,-0.63591,
21.60156,0.67139,-0.97656,-1.28174,-0.74365,-0.39429,-0.48901,962.263,26.9,,0.50746,0.23144,0.53334,-0.63598,
21.60938,0.30518,0.06104,-1.89209,-0.75537,-0.38208,-0.48120,,,,0.50736,0.23139,0.53337,-0.63605,
21.61719,-0.18311,-1.22070,-2.07520,-0.78052,-0.38281,-0.47095,962.235,26.9,,0.50731,0.23126,0.53338,-0.63613,
21.62500,0.24414,-3.84521,-0.79346,-0.73389,-0.40308,-0.49023,,,,0.50741,0.23108,0.53326,-0.63622,
21.63281,0.54932,-3.23486,-0.36621,-0.73364,-0.41016,-0.49414,962.281,26.9,,0.50750,0.23095,0.53315,-0.63629,
21.64063,0.61035,-1.77002,-1.34277,-0.77783,-0.40430,-0.48169,,,,0.50749,0.23085,0.53309,-0.63638,
21.64844,0.61035,-4.15039,-1.46484,-0.75928,-0.38965,-0.48950,962.253,26.9,,0.50756,0.23064,0.53296,-0.63651,
21.65625,0.30518,-4.76074,-0.85449,-0.74316,-0.39307,-0.49072,,,,0.50768,0.23042,0.53281,-0.63662,
21.66406,0.42725,-5.00488,-0.42725,-0.72900,-0.40283,-0.49634,962.262,26.9,,0.50783,0.23021,0.53263,-0.63672,
21.67188,0.48828,-3.29590,-1.03760,-0.74170,-0.40234,-0.49268,,,,0.50789,0.23005,0.53253,-0.63682,
21.67969,0.48828,-3.05176,-1.46484,-0.74927,-0.39624,-0.48755,962.265,26.9,,0.50793,0.22989,0.53244,-0.63692,
21.68750,0.30518,-3.54004,-0.97656,-0.74731,-0.39551,-0.49292,,,,0.50800,0.22971,0.53233,-0.63702,
21.69531,-0.06104,-3.54004,-0.97656,-0.74512,-0.40552,-0.49609,962.263,26.9,,0.50808,0.22953,0.53224,-0.63710,
21.70313,0.06104,-3.29590,-1.22070,-0.74316,-0.41309,-0.49341,,,,0.50814,0.22935,0.53215,-0.63718,
21.71094,-0.06104,-2.38037,-1.89209,-0.72998,-0.41431,-0.49365,962.253,26.9,,0.50814,0.22918,0.53212,-0.63728,
21.71875,0.18311,-1.70898,-2.31934,-0.72925,-0.40601,-0.48682,,,,0.50809,0.22903,0.53210,-0.63738,
21.72656,0.18311,-1.28174,-2.44141,-0.73511,-0.40625,-0.47925,962.240,26.9,,0.50802,0.22890,0.53210,-0.63749,
21.73438,0.48828,-1.22070,-3.23486,-0.75073,-0.39795,-0.47754,,,,0.50791,0.22875,0.53210,-0.63763,
21.74219,0.79346,-2.50244,-2.68555,-0.74829,-0.39624,-0.48462,962.262,26.9,,0.50787,0.22858,0.53203,-0.63778,
21.75000,0.73242,-2.68555,-2.38037,-0.76440,-0.39722,-0.48438,,,,0.50784,0.22841,0.53196,-0.63792,
21.75781,0.67139,-4.08936,-2.19727,-0.77148,-0.39526,-0.50415,962.223,26.9,,0.50788,0.22818,0.53183,-0.63808,
21.76563,0.30518,-6.22559,-1.09863,-0.74341,-0.40479,-0.50708,,,,0.50805,0.22789,0.53164,-0.63822,
21.77344,0.48828,-6.95801,-0.85449,-0.72607,-0.41406,-0.50488,962.262,26.9,,0.50825,0.22757,0.53140,-0.63836,
21.78125,0.61035,-5.73730,-1.03760,-0.71680,-0.41211,-0.50854,,,,0.50839,0.22731,0.53120,-0.63850,
21.78906,0.97656,-3.72314,-1.83105,-0.72998,-0.39648,-0.50439,962.253,26.9,,0.50843,0.22712,0.53107,-0.63865,
21.79688,0.97656,-3.29590,-1.95313,-0.73438,-0.39746,-0.49902,,,,0.50844,0.22695,0.53096,-0.63880,
21.80469,1.22070,-2.44141,-1.64795,-0.73804,-0.40527,-0.49341,962.260,26.9,,0.50843,0.22683,0.53086,-0.63893,
21.81250,1.52588,-2.62451,-1.89209,-0.72437,-0.40820,-0.49072,,,,0.50841,0.22671,0.53075,-0.63908,
21.82031,1.52588,-2.07520,-1.95313,-0.71802,-0.40625,-0.50415,962.253,26.9,,0.50837,0.22660,0.53065,-0.63923,
21.82813,0.85449,-0.30518,-2.01416,-0.73389,-0.39795,-0.49512,,,,0.50828,0.22655,0.53065,-0.63933,
21.83594,1.22070,-1.15967,-1.58691,-0.73682,-0.39941,-0.50342,962.245,26.9,,0.50823,0.22649,0.53059,-0.63944,
21.84375,1.34277,-1.22070,-1.22070,-0.74854,-0.39795,-0.49829,,,,0.50819,0.22645,0.53052,-0.63954,
21.85156,1.40381,-2.31934,-1.15967,-0.76318,-0.41235,-0.49243,962.263,26.9,,0.50819,0.22636,0.53041,-0.63966,
21.85938,1.22070,-4.63867,-1.46484,-0.73975,-0.40063,-0.49365,,,,0.50827,0.22615,0.53024,-0.63982,
21.86719,1.40381,-5.24902,-1.22070,-0.72803,-0.40381,-0.49731,962.252,26.9,,0.50838,0.22593,0.53002,-0.63998,
21.87500,1.46484,-4.27246,-0.85449,-0.71899,-0.40991,-0.49658,,,,0.50847,0.22577,0.52984,-0.64012,
21.88281,1.58691,-2.19727,-1.58691,-0.71045,-0.40552,-0.49658,962.229,26.9,,0.50845,0.22568,0.52973,-0.64026,
21.89063,1.70898,-1.58691,-1.77002,-0.71704,-0.40698,-0.49438,,,,0.50840,0.22561,0.52964,-0.64040,
21.89844,1.52588,-0.18311,-1.95313,-0.73535,-0.41064,-0.49048,962.276,26.9,,0.50829,0.22559,0.52961,-0.64052,
21.90625,1.40381,-0.42725,-2.31934,-0.75659,-0.40356,-0.48267,,,,0.50817,0.22554,0.52959,-0.64065,
21.91406,1.40381,-1.46484,-2.38037,-0.76489,-0.40063,-0.47510,962.265,26.9,,0.50809,0.22545,0.52952,-0.64080,
21.92188,1.52588,-4.33350,-1.77002,-0.74097,-0.40186,-0.48828,,,,0.50814,0.22525,0.52935,-0.64097,
21.92969,1.52588,-3.78418,-1.52588,-0.73438,-0.40137,-0.49194,962.271,26.9,,0.50818,0.22509,0.52919,-0.64113,
21.93750,1.77002,-3.23486,-1.70898,-0.73633,-0.39697,-0.48999,,,,0.50819,0.22495,0.52904,-0.64129,
21.94531,1.58691,-3.29590,-1.46484,-0.72998,-0.39502,-0.49341,962.244,26.9,,0.50822,0.22482,0.52889,-0.64144,
21.95313,1.52588,-3.41797,-1.03760,-0.72339,-0.40479,-0.49805,,,,0.50827,0.22469,0.52873,-0.64158,
21.96094,1.28174,-3.17383,-0.91553,-0.71460,-0.41309,-0.50342,962.277,26.9,,0.50831,0.22457,0.52859,-0.64170,
21.96875,0.97656,-2.31934,-0.91553,-0.71606,-0.40967,-0.49512,,,,0.50834,0.22447,0.52850,-0.64179,
21.97656,1.15967,-1.15967,-1.15967,-0.73804,-0.40161,-0.48999,962.264,26.9,,0.50830,0.22442,0.52844,-0.64188,
21.98438,1.40381,-1.64795,-1.64795,-0.73999,-0.39502,-0.48657,,,,0.50826,0.22435,0.52836,-0.64201,
21.99219,1.40381,-1.70898,-1.58691,-0.73804,-0.40210,-0.48389,962.245,26.9,,0.50823,0.22427,0.52827,-0.64213,
22.00000,0.85449,-0.79346,-1.64795,-0.75146,-0.40747,-0.48462,,,,0.50816,0.22421,0.52825,-0.64223,
22.00781,0.61035,-2.07520,-1.95313,-0.75562,-0.39087,-0.48218,962.280,26.9,,0.50814,0.22408,0.52819,-0.64234,
22.01563,0.67139,-3.23486,-1.46484,-0.74683,-0.39917,-0.48242,,,,0.50817,0.22391,0.52809,-0.64246,
22.02344,0.61035,-4.57764,-0.54932,-0.71582,-0.41211,-0.49194,962.262,26.9,,0.50830,0.22372,0.52792,-0.64256,
22.03125,0.73242,-3.41797,-0.24414,-0.71484,-0.40332,-0.49292,,,,0.50839,0.22359,0.52779,-0.64264,
22.03906,0.79346,-2.92969,-0.30518,-0.72632,-0.39819,-0.49585,962.292,26.9,,0.50847,0.22348,0.52767,-0.64271,
22.04688,0.85449,-2.38037,-0.12207,-0.72876,-0.39624,-0.49194,,,,0.50853,0.22341,0.52757,-0.64278,
22.05469,1.03760,-2.38037,-0.06104,-0.72388,-0.41577,-0.49731,962.228,26.9,,0.50859,0.22335,0.52745,-0.64284,
22.06250,1.40381,-1.77002,-0.42725,-0.73926,-0.42773,-0.49170,,,,0.50861,0.22331,0.52735,-0.64293,
22.07031,2.01416,-1.83105,-1.46484,-0.78491,-0.43115,-0.48169,962.259,26.9,,0.50857,0.22325,0.52723,-0.64307,
22.07813,2.44141,-5.67627,-1.46484,-0.81567,-0.41260,-0.47510,,,,0.50867,0.22304,0.52697,-0.64329,
22.08594,2.80762,-8.48389,-1.15967,-0.81445,-0.41187,-0.46606,962.243,27.0,,0.50887,0.22273,0.52658,-0.64355,
22.09375,3.66211,-14.77051,0.06104,-0.77417,-0.39771,-0.47632,,,,0.50934,0.22222,0.52592,-0.64390,
22.10156,3.66211,-16.35742,1.46484,-0.71484,-0.37671,-0.49512,962.298,27.0,,0.50993,0.22168,0.52518,-0.64422,
22.10938,3.54004,-15.74707,2.13623,-0.70215,-0.37573,-0.50537,,,,0.51053,0.22120,0.52446,-0.64450,
22.11719,3.41797,-12.75635,2.13623,-0.68286,-0.39795,-0.49634,962.280,27.0,,0.51102,0.22084,0.52384,-0.64473,
22.12500,3.29590,-8.48389,1.03760,-0.67529,-0.39648,-0.50146,,,,0.51131,0.22062,0.52340,-0.64493,
22.13281,2.74658,-5.92041,0.30518,-0.67920,-0.39038,-0.50317,962.279,26.9,,0.51149,0.22047,0.52308,-0.64510,
22.14063,1.89209,-0.54932,-0.79346,-0.72876,-0.38696,-0.50366,,,,0.51144,0.22049,0.52301,-0.64519,
22.14844,0.79346,2.38037,-1.70898,-0.74341,-0.40796,-0.49902,962.267,27.0,,0.51126,0.22057,0.52309,-0.64524,
22.15625,0.48828,2.50244,-2.19727,-0.74243,-0.41406,-0.50439,,,,0.51106,0.22062,0.52321,-0.64529,
22.16406,0.48828,2.13623,-2.38037,-0.74438,-0.41504,-0.50977,962.251,27.0,,0.51087,0.22066,0.52331,-0.64535,
22.17188,0.42725,1.89209,-2.68555,-0.75806,-0.41846,-0.50317,,,,0.51067,0.22066,0.52341,-0.64542,
22.17969,0.54932,1.64795,-2.80762,-0.77002,-0.42041,-0.50024,962.281,27.0,,0.51047,0.22066,0.52350,-0.64550,
22.18750,0.85449,-0.61035,-3.11279,-0.76880,-0.41431,-0.48340,,,,0.51034,0.22056,0.52350,-0.64564,
22.19531,0.91553,-2.80762,-2.74658,-0.75928,-0.42163,-0.47900,962.235,26.9,,0.51030,0.22037,0.52342,-0.64581,
22.20313,0.73242,-3.05176,-2.44141,-0.77319,-0.41553,-0.47388,,,,0.51028,0.22018,0.52333,-0.64595,
22.21094,0.36621,-4.57764,-2.80762,-0.77954,-0.39038,-0.46924,962.277,26.9,,0.51031,0.21990,0.52321,-0.64613,
22.21875,0.48828,-6.71387,-2.31934,-0.73779,-0.39526,-0.46973,,,,0.51043,0.21955,0.52300,-0.64632,
22.22656,0.54932,-7.14111,-1.95313,-0.72046,-0.40747,-0.47705,962.252,27.0,,0.51059,0.21919,0.52277,-0.64650,
22.23438,0.91553,-6.16455,-1.83105,-0.68701,-0.41406,-0.48511,,,,0.51071,0.21889,0.52256,-0.64668,
22.24219,1.03760,-3.05176,-2.07520,-0.70581,-0.40454,-0.49341,962.280,27.0,,0.51070,0.21872,0.52245,-0.64683,
22.25000,0.67139,-1.52588,-2.31934,-0.71655,-0.40137,-0.48413,,,,0.51064,0.21860,0.52242,-0.64695,
22.25781,0.67139,-1.03760,-2.74658,-0.73608,-0.40210,-0.48560,962.268,27.0,,0.51054,0.21848,0.52241,-0.64708,
22.26563,1.03760,-2.38037,-2.25830,-0.73804,-0.41504,-0.48608,,,,0.51050,0.21834,0.52232,-0.64722,
22.27344,1.15967,-2.80762,-1.89209,-0.73926,-0.41870,-0.48682,962.220,26.9,,0.51049,0.21819,0.52222,-0.64736,
22.28125,0.85449,-2.80762,-1.58691,-0.73120,-0.39990,-0.49072,,,,0.51050,0.21805,0.52212,-0.64748,
22.28906,0.91553,-2.92969,-1.22070,-0.73242,-0.38354,-0.49561,962.290,27.0,,0.51053,0.21792,0.52201,-0.64759,
22.29688,1.09863,-3.11279,-1.03760,-0.73169,-0.38745,-0.49658,,,,0.51058,0.21778,0.52188,-0.64771,
22.30469,1.22070,-2.07520,-0.73242,-0.72778,-0.40259,-0.49976,962.254,27.0,,0.51059,0.21772,0.52178,-0.64780,
22.31250,1.15967,-1.34277,-0.97656,-0.73657,-0.39868,-0.50122,,,,0.51057,0.21767,0.52171,-0.64788,
22.32031,1.15967,-0.73242,-1.09863,-0.73657,-0.39551,-0.50195,962.282,27.0,,0.51053,0.21764,0.52166,-0.64797,
22.32813,0.91553,-0.30518,-1.22070,-0.73682,-0.40088,-0.49854,,,,0.51047,0.21762,0.52164,-0.64804,
22.33594,0.73242,-0.85449,-0.79346,-0.73560,-0.41846,-0.51025,962.267,27.0,,0.51044,0.21759,0.52161,-0.64810,
22.34375,0.61035,-0.97656,-0.73242,-0.74390,-0.42090,-0.50391,,,,0.51043,0.21755,0.52157,-0.64815,
22.35156,0.73242,-2.07520,-1.22070,-0.74878,-0.41675,-0.48608,962.238,27.0,,0.51043,0.21744,0.52150,-0.64824,
22.35938,1.09863,-3.05176,-1.22070,-0.74438,-0.40283,-0.48486,,,,0.51047,0.21731,0.52138,-0.64836,
22.36719,1.15967,-3.05176,-1.09863,-0.73950,-0.39673,-0.48120,962.264,27.0,,0.51050,0.21718,0.52125,-0.64848,
22.37500,1.15967,-3.60107,-1.09863,-0.72925,-0.38965,-0.48730,,,,0.51056,0.21703,0.52110,-0.64860,
22.38281,1.09863,-2.01416,-1.34277,-0.73096,-0.40430,-0.49585,962.265,27.0,,0.51055,0.21694,0.52102,-0.64871,
22.39063,0.97656,-0.54932,-1.89209,-0.76074,-0.41235,-0.49438,,,,0.51046,0.21688,0.52100,-0.64881,
22.39844,1.03760,-1.03760,-1.89209,-0.76978,-0.40210,-0.49097,962.287,27.0,,0.51039,0.21681,0.52096,-0.64892,
22.40625,0.85449,-2.99072,-1.52588,-0.76733,-0.40283,-0.49243,,,,0.51041,0.21666,0.52085,-0.64904,
22.41406,0.54932,-4.63867,-1.09863,-0.74072,-0.40698,-0.49536,962.243,27.0,,0.51052,0.21644,0.52069,-0.64916,
22.42188,0.61035,-5.31006,-0.79346,-0.73145,-0.40576,-0.49707,,,,0.51065,0.21621,0.52051,-0.64927,
22.42969,0.67139,-5.18799,-0.85449,-0.71582,-0.39331,-0.49463,962.274,27.0,,0.51078,0.21598,0.52032,-0.64940,
22.43750,0.67139,-4.63867,-0.91553,-0.70190,-0.39038,-0.50146,,,,0.51089,0.21577,0.52016,-0.64951,
22.44531,0.79346,-3.90625,-0.67139,-0.69873,-0.39429,-0.50098,962.279,27.0,,0.51098,0.21561,0.52001,-0.64961,
22.45313,0.91553,-1.83105,-0.54932,-0.71753,-0.40796,-0.50562,,,,0.51100,0.21554,0.51993,-0.64968,
22.46094,0.67139,-0.18311,-1.09863,-0.75073,-0.41821,-0.49512,962.279,27.0,,0.51095,0.21552,0.51992,-0.64974,
22.46875,0.67139,-0.30518,-1.22070,-0.76611,-0.41797,-0.48877,,,,0.51089,0.21550,0.51992,-0.64980,
22.47656,0.79346,-2.19727,-1.22070,-0.74463,-0.40527,-0.49219,962.269,27.0,,0.51089,0.21539,0.51984,-0.64990,
22.48438,0.85449,-2.44141,-1.28174,-0.72998,-0.38965,-0.49243,,,,0.51090,0.21527,0.51974,-0.65000,
22.49219,0.61035,-1.89209,-1.40381,-0.73291,-0.39038,-0.48877,962.268,27.0,,0.51089,0.21517,0.51969,-0.65009,
22.50000,0.54932,-2.50244,-1.95313,-0.72949,-0.39282,-0.49536,,,,0.51088,0.21501,0.51962,-0.65021,
22.50781,0.30518,-3.84521,-0.97656,-0.72290,-0.40088,-0.49805,962.247,27.0,,0.51096,0.21482,0.51950,-0.65030,
22.51563,0.30518,-4.21143,-0.36621,-0.70703,-0.40894,-0.50000,,,,0.51109,0.21464,0.51936,-0.65038,
22.52344,0.54932,-2.92969,0.00000,-0.69629,-0.40918,-0.50952,962.282,27.0,,0.51117,0.21453,0.51924,-0.65043,
22.53125,0.48828,-0.54932,-0.12207,-0.70972,-0.39502,-0.51343,,,,0.51117,0.21453,0.51922,-0.65045,
22.53906,0.36621,0.24414,-0.30518,-0.72095,-0.39893,-0.51147,962.306,27.0,,0.51114,0.21455,0.51923,-0.65046,
22.54688,0.24414,2.13623,-1.09863,-0.73438,-0.41187,-0.50293,,,,0.51101,0.21462,0.51932,-0.65047,
22.55469,0.12207,3.23486,-1.89209,-0.75928,-0.41309,-0.49780,962.265,27.0,,0.51080,0.21470,0.51947,-0.65049,
22.56250,0.00000,2.68555,-2.38037,-0.76807,-0.40063,-0.50171,,,,0.51059,0.21474,0.51962,-0.65052,
22.57031,0.30518,-0.42725,-2.19727,-0.78125,-0.39233,-0.49585,962.278,27.0,,0.51050,0.21467,0.51963,-0.65061,
22.57813,0.73242,-4.45557,-1.03760,-0.75879,-0.41406,-0.50415,,,,0.51060,0.21446,0.51947,-0.65073,
22.58594,1.03760,-5.67627,-0.67139,-0.73755,-0.42261,-0.50488,962.280,27.0,,0.51074,0.21423,0.51926,-0.65086,
22.59375,1.09863,-6.22559,-0.24414,-0.70703,-0.41138,-0.50903,,,,0.51093,0.21399,0.51901,-0.65099,
22.60156,1.15967,-4.08936,0.00000,-0.68872,-0.40283,-0.51416,962.275,27.0,,0.51105,0.21385,0.51883,-0.65108,
22.60938,1.15967,-2.25830,-0.12207,-0.69458,-0.40063,-0.51489,,,,0.51110,0.21379,0.51871,-0.65115,
22.61719,0.67139,2.07520,-1.28174,-0.74243,-0.39526,-0.49829,962.252,27.0,,0.51096,0.21387,0.51879,-0.65118,
22.62500,0.79346,2.31934,-2.13623,-0.77173,-0.39990,-0.48853,,,,0.51076,0.21393,0.51888,-0.65124,
22.63281,1.09863,1.22070,-2.13623,-0.77271,-0.40576,-0.49194,962.257,27.0,,0.51060,0.21395,0.51892,-0.65133,
22.64063,1.34277,-1.89209,-1.28174,-0.76489,-0.41211,-0.49365,,,,0.51059,0.21388,0.51882,-0.65144,
22.64844,1.58691,-4.82178,-1.52588,-0.74780,-0.39966,-0.51099,962.270,27.0,,0.51066,0.21367,0.51862,-0.65161,
22.65625,1.58691,-6.04248,-1.40381,-0.74048,-0.39941,-0.51172,,,,0.51078,0.21341,0.51838,-0.65180,
22.66406,1.28174,-7.20215,-0.24414,-0.71826,-0.40601,-0.51367,962.263,27.0,,0.51100,0.21314,0.51809,-0.65195,
22.67188,1.34277,-5.85938,-0.36621,-0.71899,-0.41064,-0.51880,,,,0.51117,0.21292,0.51784,-0.65209,
22.67969,1.58691,-5.06592,-0.91553,-0.73218,-0.41162,-0.50610,962.290,27.0,,0.51127,0.21272,0.51762,-0.65224,
22.68750,1.89209,-4.27246,-0.85449,-0.75171,-0.42041,-0.48804,,,,0.51135,0.21257,0.51742,-0.65239,
22.69531,1.95313,-5.06592,-1.46484,-0.76099,-0.40088,-0.48267,962.286,27.0,,0.51143,0.21237,0.51719,-0.65257,
22.70313,2.01416,-5.92041,-1.95313,-0.75342,-0.38989,-0.48462,,,,0.51152,0.21211,0.51693,-0.65279,
22.71094,1.70898,-7.62939,-1.89209,-0.74780,-0.38770,-0.48315,962.281,27.0,,0.51167,0.21177,0.51663,-0.65302,
22.71875,1.34277,-9.03320,-1.64795,-0.75317,-0.39355,-0.48926,,,,0.51189,0.21137,0.51630,-0.65325,
22.72656,1.03760,-10.19287,-1.89209,-0.74512,-0.38330,-0.48315,962.255,27.0,,0.51215,0.21089,0.51593,-0.65349,
22.73438,1.15967,-12.87842,-0.79346,-0.70068,-0.39526,-0.49634,,,,0.51254,0.21033,0.51546,-0.65373,
22.74219,0.73242,-10.19287,0.18311,-0.66577,-0.41235,-0.51538,962.280,27.0,,0.51289,0.20991,0.51508,-0.65389,
22.75000,0.36621,-7.93457,-0.06104,-0.67017,-0.41553,-0.51440,,,,0.51315,0.20958,0.51480,-0.65401,
22.75781,0.48828,-3.17383,-1.15967,-0.70996,-0.41333,-0.50049,962.264,27.0,,0.51320,0.20942,0.51470,-0.65411,
22.76563,0.24414,-0.91553,-2.13623,-0.74683,-0.40356,-0.49292,,,,0.51313,0.20932,0.51470,-0.65419,
22.77344,0.00000,-1.15967,-2.50244,-0.76685,-0.39575,-0.49365,962.301,27.0,,0.51305,0.20918,0.51471,-0.65429,
22.78125,0.12207,-4.02832,-2.44141,-0.75977,-0.39746,-0.49072,,,,0.51308,0.20893,0.51461,-0.65443,
22.78906,0.48828,-7.14111,-1.34277,-0.72314,-0.42725,-0.49805,962.294,27.0,,0.51325,0.20859,0.51438,-0.65459,
22.79688,0.36621,-6.28662,-1.52588,-0.71338,-0.41309,-0.50146,,,,0.51339,0.20827,0.51417,-0.65473,
22.80469,0.18311,-5.73730,-1.77002,-0.70972,-0.39673,-0.49805,962.272,27.0,,0.51351,0.20796,0.51401,-0.65487,
22.81250,0.00000,-4.21143,-0.67139,-0.69263,-0.39624,-0.49756,,,,0.51362,0.20776,0.51388,-0.65495,
22.82031,-0.36621,-0.91553,-0.18311,-0.70801,-0.40894,-0.50269,962.285,27.0,,0.51364,0.20770,0.51388,-0.65495,
22.82813,-0.30518,0.73242,-0.67139,-0.72754,-0.40991,-0.50073,,,,0.51358,0.20771,0.51395,-0.65494,
22.83594,-0.30518,0.97656,-1.15967,-0.75757,-0.40845,-0.48706,962.287,27.0,,0.51349,0.20771,0.51402,-0.65495,
22.84375,-0.30518,-0.97656,-1.22070,-0.74292,-0.40430,-0.48950,,,,0.51347,0.20762,0.51403,-0.65499,
22.85156,-0.24414,-1.95313,-1.58691,-0.73926,-0.39453,-0.48804,962.272,27.0,,0.51347,0.20747,0.51401,-0.65505,
22.85938,0.00000,-3.66211,-1.46484,-0.74951,-0.38330,-0.49585,,,,0.51352,0.20726,0.51392,-0.65515,
22.86719,0.18311,-5.85938,-1.03760,-0.73877,-0.39209,-0.49780,962.298,27.0,,0.51368,0.20698,0.51374,-0.65527,
22.87500,0.18311,-6.34766,-0.61035,-0.72217,-0.40820,-0.50464,,,,0.51386,0.20668,0.51353,-0.65538,
22.88281,0.06104,-5.06592,-0.06104,-0.71265,-0.41699,-0.51587,962.236,27.0,,0.51403,0.20646,0.51336,-0.65544,
22.89063,0.12207,-3.23486,-0.12207,-0.70093,-0.41455,-0.52246,,,,0.51413,0.20633,0.51326,-0.65549,
22.89844,0.00000,-2.31934,0.12207,-0.69702,-0.42212,-0.52319,962.302,27.0,,0.51421,0.20623,0.51319,-0.65551,
22.90625,0.24414,0.48828,-0.54932,-0.71167,-0.42578,-0.51904,,,,0.51416,0.20625,0.51322,-0.65552,
22.91406,0.54932,2.99072,-1.70898,-0.74976,-0.40845,-0.49927,962.264,27.0,,0.51396,0.20635,0.51334,-0.65555,
