Gait Up - Physilog data export
Created on: 1990-01-05 00:10:01
Total data points: 1033

Time [128 hz],Gyro [128 hz],,,Accel [128 hz],,,Baro [64 hz],,Event [128 hz],Quaternion [128 hz],,,,
Time,Gyro X,Gyro Y,Gyro Z,Accel X,Accel Y,Accel Z,Pressure,Temperature,Event,Quat W,Quat X,Quat Y,Quat Z,
[s],[deg/s],[deg/s],[deg/s],[g],[g],[g],[mBar],[degree C],[],[],[],[],[],
59.37500,0.97656,-3.35693,-1.70898,-0.68506,-0.42993,-0.56567,,,,0.39943,0.12798,-0.22676,-0.87901,
59.38281,1.28174,-3.29590,-1.40381,-0.67505,-0.43286,-0.56836,962.271,27.6,,0.39928,0.12787,-0.22689,-0.87906,
59.39063,1.64795,-2.56348,-1.22070,-0.66382,-0.41870,-0.57056,,,,0.39914,0.12781,-0.22703,-0.87909,
59.39844,1.77002,-1.89209,-1.46484,-0.67188,-0.41357,-0.56641,962.259,27.6,,0.39900,0.12780,-0.22716,-0.87913,
59.40625,1.52588,-1.83105,-1.34277,-0.67896,-0.41992,-0.55811,,,,0.39887,0.12779,-0.22727,-0.87916,
59.41406,1.28174,-2.50244,-1.15967,-0.68262,-0.42017,-0.55029,962.255,27.6,,0.39874,0.12773,-0.22738,-0.87920,
59.42188,1.03760,-3.05176,-1.28174,-0.67139,-0.41016,-0.55103,,,,0.39860,0.12763,-0.22749,-0.87925,
59.42969,1.09863,-3.11279,-1.34277,-0.66699,-0.41089,-0.55542,962.219,27.6,,0.39845,0.12752,-0.22761,-0.87930,
59.43750,1.22070,-2.68555,-1.40381,-0.67090,-0.42505,-0.55957,,,,0.39830,0.12745,-0.22772,-0.87935,
59.44531,1.40381,-2.19727,-1.46484,-0.67432,-0.43140,-0.55811,962.239,27.6,,0.39816,0.12741,-0.22783,-0.87939,
59.45313,1.28174,-2.07520,-1.83105,-0.67749,-0.42432,-0.55786,,,,0.39800,0.12739,-0.22793,-0.87944,
59.46094,1.15967,-2.38037,-2.13623,-0.68384,-0.41211,-0.54761,962.263,27.6,,0.39781,0.12734,-0.22803,-0.87951,
59.46875,1.34277,-2.86865,-1.46484,-0.68066,-0.41284,-0.54565,,,,0.39766,0.12726,-0.22815,-0.87956,
59.47656,1.15967,-2.68555,-1.70898,-0.68604,-0.41479,-0.54199,962.254,27.6,,0.39750,0.12719,-0.22826,-0.87961,
59.48438,0.36621,-3.29590,-2.50244,-0.71313,-0.41284,-0.54004,,,,0.39728,0.12708,-0.22832,-0.87971,
59.49219,-0.12207,-5.61523,-2.31934,-0.70361,-0.40576,-0.53979,962.255,27.6,,0.39705,0.12681,-0.22843,-0.87983,
59.50000,-0.48828,-6.53076,-2.01416,-0.68970,-0.41138,-0.54932,,,,0.39682,0.12647,-0.22854,-0.87995,
59.50781,-0.73242,-6.95801,-2.13623,-0.68213,-0.42310,-0.56201,962.240,27.6,,0.39658,0.12610,-0.22864,-0.88008,
59.51563,-0.67139,-7.75146,-2.56348,-0.65723,-0.42993,-0.57837,,,,0.39630,0.12569,-0.22877,-0.88023,
59.52344,-0.48828,-8.05664,-2.07520,-0.64893,-0.44434,-0.58618,962.253,27.6,,0.39605,0.12526,-0.22892,-0.88037,
59.53125,-0.06104,-6.40869,-1.22070,-0.64453,-0.45337,-0.58252,,,,0.39586,0.12492,-0.22906,-0.88046,
59.53906,0.48828,-3.96729,-1.83105,-0.64673,-0.42603,-0.57031,962.245,27.6,,0.39568,0.12476,-0.22916,-0.88054,
59.54688,0.54932,-3.17383,-1.89209,-0.65137,-0.41357,-0.56934,,,,0.39550,0.12465,-0.22924,-0.88062,
59.55469,0.73242,-1.03760,-1.83105,-0.66870,-0.40845,-0.55713,962.272,27.6,,0.39536,0.12466,-0.22928,-0.88067,
59.56250,0.48828,0.18311,-2.44141,-0.67236,-0.40747,-0.55127,,,,0.39520,0.12476,-0.22926,-0.88073,
59.57031,0.12207,0.18311,-2.07520,-0.67529,-0.41943,-0.55322,962.250,27.6,,0.39507,0.12484,-0.22923,-0.88079,
59.57813,0.18311,0.91553,-1.77002,-0.67773,-0.41626,-0.55249,,,,0.39497,0.12496,-0.22918,-0.88083,
59.58594,0.12207,0.18311,-1.70898,-0.70239,-0.40356,-0.55444,962.241,27.6,,0.39486,0.12504,-0.22914,-0.88088,
59.59375,0.54932,-4.33350,-0.42725,-0.70264,-0.40430,-0.56470,,,,0.39475,0.12483,-0.22927,-0.88092,
59.60156,0.67139,-6.28662,0.67139,-0.68628,-0.42041,-0.56860,962.220,27.6,,0.39468,0.12450,-0.22947,-0.88095,
59.60938,0.91553,-7.50732,1.58691,-0.65723,-0.43481,-0.57983,,,,0.39464,0.12408,-0.22972,-0.88096,
59.61719,1.15967,-5.61523,0.61035,-0.65356,-0.41357,-0.57593,962.205,27.6,,0.39457,0.12380,-0.22992,-0.88098,
59.62500,1.03760,-4.39453,0.24414,-0.66504,-0.41064,-0.57544,,,,0.39450,0.12359,-0.23009,-0.88100,
59.63281,0.30518,-2.38037,-0.42725,-0.68433,-0.40723,-0.57300,962.299,27.6,,0.39442,0.12350,-0.23014,-0.88103,
59.64063,0.54932,-2.56348,-0.73242,-0.67627,-0.42407,-0.57837,,,,0.39432,0.12340,-0.23022,-0.88107,
59.64844,0.42725,-2.07520,-0.73242,-0.67651,-0.43188,-0.57910,962.272,27.6,,0.39423,0.12334,-0.23028,-0.88110,
59.65625,0.73242,-1.28174,-1.03760,-0.67603,-0.42920,-0.57959,,,,0.39414,0.12333,-0.23032,-0.88113,
59.66406,0.91553,-0.54932,-1.64795,-0.67969,-0.42065,-0.56787,962.257,27.6,,0.39401,0.12338,-0.23036,-0.88117,
59.67188,0.85449,-0.67139,-1.34277,-0.68188,-0.42505,-0.56934,,,,0.39390,0.12342,-0.23040,-0.88121,
59.67969,0.79346,-0.48828,-1.95313,-0.70093,-0.42480,-0.55469,962.255,27.6,,0.39376,0.12347,-0.23042,-0.88126,
59.68750,0.67139,-1.28174,-3.35693,-0.72803,-0.40942,-0.53906,,,,0.39352,0.12350,-0.23045,-0.88135,
59.69531,0.61035,-3.11279,-3.35693,-0.72729,-0.40552,-0.54565,962.269,27.6,,0.39326,0.12342,-0.23052,-0.88146,
59.70313,0.30518,-6.53076,-2.31934,-0.69141,-0.42065,-0.56299,,,,0.39300,0.12311,-0.23067,-0.88158,
59.71094,0.54932,-7.32422,-2.13623,-0.67456,-0.43750,-0.57349,962.255,27.6,,0.39275,0.12275,-0.23086,-0.88169,
59.71875,0.48828,-6.83594,-2.25830,-0.66528,-0.43140,-0.57495,,,,0.39249,0.12242,-0.23103,-0.88181,
59.72656,0.73242,-6.53076,-1.83105,-0.64014,-0.42310,-0.58130,962.240,27.6,,0.39226,0.12211,-0.23122,-0.88191,
59.73438,0.91553,-3.35693,-1.22070,-0.63159,-0.41724,-0.57910,,,,0.39212,0.12198,-0.23133,-0.88196,
59.74219,0.91553,-0.91553,-1.46484,-0.64893,-0.41211,-0.56860,962.244,27.6,,0.39200,0.12201,-0.23138,-0.88199,
59.75000,0.67139,1.15967,-2.56348,-0.68896,-0.39038,-0.55957,,,,0.39185,0.12217,-0.23135,-0.88205,
59.75781,0.73242,0.24414,-2.31934,-0.69702,-0.41406,-0.56079,962.240,27.6,,0.39170,0.12227,-0.23135,-0.88210,
59.76563,0.79346,-0.61035,-1.77002,-0.70093,-0.43311,-0.55981,,,,0.39157,0.12232,-0.23138,-0.88214,
59.77344,1.15967,-2.50244,-1.89209,-0.68335,-0.44141,-0.55908,962.223,27.6,,0.39139,0.12227,-0.23148,-0.88220,
59.78125,1.03760,-3.60107,-1.58691,-0.65332,-0.41260,-0.56250,,,,0.39122,0.12213,-0.23160,-0.88226,
59.78906,0.91553,-3.60107,-1.09863,-0.64575,-0.40430,-0.56396,962.269,27.6,,0.39108,0.12199,-0.23173,-0.88231,
59.79688,1.03760,-2.56348,-0.42725,-0.63574,-0.40723,-0.56323,,,,0.39100,0.12190,-0.23184,-0.88233,
59.80469,1.22070,-0.91553,-0.18311,-0.64893,-0.41284,-0.56396,962.235,27.6,,0.39096,0.12192,-0.23191,-0.88233,
59.81250,1.22070,0.24414,-0.30518,-0.66357,-0.40723,-0.55713,,,,0.39092,0.12200,-0.23196,-0.88232,
59.82031,1.03760,0.42725,-0.61035,-0.69434,-0.40576,-0.55811,962.249,27.6,,0.39087,0.12210,-0.23198,-0.88232,
59.82813,1.09863,-1.03760,-0.30518,-0.69849,-0.42334,-0.55908,,,,0.39082,0.12211,-0.23205,-0.88233,
59.83594,1.03760,-1.95313,-0.06104,-0.69897,-0.43140,-0.55981,962.261,27.6,,0.39077,0.12205,-0.23215,-0.88233,
59.84375,1.15967,-3.60107,-0.54932,-0.69849,-0.43384,-0.56470,,,,0.39066,0.12191,-0.23229,-0.88236,
59.85156,1.22070,-5.12695,-0.85449,-0.69019,-0.42310,-0.56763,962.241,27.6,,0.39051,0.12168,-0.23247,-0.88241,
59.85938,1.15967,-5.79834,-0.73242,-0.68286,-0.42212,-0.57153,,,,0.39035,0.12141,-0.23267,-0.88247,
59.86719,1.09863,-5.37109,-0.48828,-0.66382,-0.42847,-0.57495,962.245,27.6,,0.39022,0.12115,-0.23285,-0.88251,
59.87500,1.22070,-4.45557,-0.12207,-0.67236,-0.41943,-0.56763,,,,0.39012,0.12095,-0.23303,-0.88254,
59.88281,1.40381,-4.15039,-0.18311,-0.66748,-0.41455,-0.57178,962.272,27.6,,0.39002,0.12078,-0.23320,-0.88256,
59.89063,1.34277,-2.99072,-0.73242,-0.65991,-0.40356,-0.57788,,,,0.38991,0.12068,-0.23334,-0.88259,
59.89844,1.09863,-0.97656,-1.15967,-0.69214,-0.40552,-0.56738,962.259,27.6,,0.38981,0.12070,-0.23340,-0.88261,
59.90625,1.09863,-1.03760,-1.64795,-0.69580,-0.41309,-0.56177,,,,0.38967,0.12073,-0.23346,-0.88265,
59.91406,1.15967,-2.74658,-2.38037,-0.69629,-0.42651,-0.56738,962.250,27.6,,0.38947,0.12067,-0.23356,-0.88272,
59.92188,0.91553,-3.17383,-1.95313,-0.69995,-0.44189,-0.56592,,,,0.38928,0.12057,-0.23366,-0.88279,
59.92969,0.61035,-3.60107,-2.07520,-0.70166,-0.43823,-0.56152,962.242,27.6,,0.38909,0.12043,-0.23376,-0.88287,
59.93750,0.12207,-5.24902,-2.25830,-0.67896,-0.42700,-0.57104,,,,0.38886,0.12019,-0.23387,-0.88298,
59.94531,0.79346,-6.40869,-1.15967,-0.63379,-0.42651,-0.57813,962.271,27.6,,0.38867,0.11987,-0.23406,-0.88305,
59.95313,1.03760,-5.61523,-0.97656,-0.63770,-0.42554,-0.57495,,,,0.38850,0.11961,-0.23424,-0.88311,
59.96094,1.15967,-3.54004,-1.46484,-0.65137,-0.40430,-0.57471,962.234,27.6,,0.38834,0.11949,-0.23437,-0.88317,
59.96875,0.85449,-2.01416,-2.01416,-0.67627,-0.39258,-0.55249,,,,0.38817,0.11945,-0.23444,-0.88323,
59.97656,0.79346,-1.52588,-2.19727,-0.67725,-0.40234,-0.54980,962.249,27.6,,0.38800,0.11945,-0.23449,-0.88329,
59.98438,0.61035,-1.03760,-2.38037,-0.68652,-0.42017,-0.54492,,,,0.38782,0.11948,-0.23452,-0.88336,
59.99219,-0.06104,-0.85449,-2.38037,-0.69702,-0.41821,-0.54541,962.223,27.6,,0.38766,0.11950,-0.23450,-0.88343,
60.00000,-0.06104,-3.47900,-1.70898,-0.68188,-0.41162,-0.55591,,,,0.38749,0.11935,-0.23455,-0.88351,
60.00781,0.18311,-4.76074,-1.22070,-0.67139,-0.41479,-0.56372,962.250,27.6,,0.38733,0.11912,-0.23466,-0.88358,
60.01563,0.73242,-5.79834,-0.48828,-0.66748,-0.40869,-0.57349,,,,0.38719,0.11883,-0.23483,-0.88364,
60.02344,0.61035,-6.53076,-0.48828,-0.67163,-0.39917,-0.56787,962.230,27.6,,0.38704,0.11849,-0.23502,-0.88370,
60.03125,0.73242,-6.89697,-0.24414,-0.67334,-0.41626,-0.56714,,,,0.38690,0.11813,-0.23523,-0.88375,
60.03906,0.79346,-6.83594,-0.30518,-0.66797,-0.43774,-0.56543,962.251,27.6,,0.38676,0.11778,-0.23543,-0.88381,
60.04688,0.36621,-5.67627,-0.79346,-0.68018,-0.41724,-0.55908,,,,0.38661,0.11749,-0.23558,-0.88387,
60.05469,0.30518,-5.73730,-1.03760,-0.68530,-0.40259,-0.55859,962.246,27.6,,0.38644,0.11721,-0.23572,-0.88395,
60.06250,0.18311,-5.67627,-0.91553,-0.66113,-0.41797,-0.58521,,,,0.38629,0.11692,-0.23585,-0.88402,
60.07031,-0.36621,-3.96729,0.06104,-0.65527,-0.43262,-0.58228,962.241,27.6,,0.38622,0.11670,-0.23592,-0.88406,
60.07813,-0.36621,-3.54004,-0.06104,-0.66431,-0.42944,-0.56934,,,,0.38615,0.11651,-0.23597,-0.88410,
60.08594,-0.24414,-2.92969,-0.30518,-0.65430,-0.41187,-0.56030,962.247,27.6,,0.38608,0.11636,-0.23601,-0.88414,
60.09375,-0.18311,-2.07520,0.18311,-0.66431,-0.40552,-0.55347,,,,0.38605,0.11626,-0.23604,-0.88416,
60.10156,-0.06104,-1.89209,-0.12207,-0.67896,-0.39697,-0.55200,962.275,27.6,,0.38600,0.11618,-0.23606,-0.88418,
60.10938,-0.42725,-2.50244,-1.22070,-0.71460,-0.38867,-0.54468,,,,0.38588,0.11608,-0.23608,-0.88424,
60.11719,-0.06104,-4.94385,-0.79346,-0.71216,-0.40845,-0.55884,962.238,27.6,,0.38575,0.11583,-0.23618,-0.88431,
60.12500,0.12207,-6.28662,-0.24414,-0.69849,-0.42114,-0.56470,,,,0.38562,0.11549,-0.23633,-0.88437,
60.13281,0.42725,-7.69043,-0.06104,-0.67432,-0.44312,-0.58252,962.249,27.6,,0.38548,0.11507,-0.23653,-0.88443,
60.14063,0.61035,-7.81250,-0.18311,-0.64624,-0.43823,-0.58984,,,,0.38533,0.11465,-0.23676,-0.88449,
60.14844,0.54932,-7.44629,-0.06104,-0.63745,-0.42993,-0.59326,962.258,27.6,,0.38519,0.11425,-0.23697,-0.88454,
60.15625,0.24414,-4.27246,0.18311,-0.62720,-0.41748,-0.59082,,,,0.38513,0.11402,-0.23708,-0.88457,
60.16406,0.42725,-0.42725,-0.48828,-0.64404,-0.40796,-0.58398,962.247,27.6,,0.38508,0.11405,-0.23709,-0.88459,
60.17188,0.30518,1.09863,-0.91553,-0.66284,-0.40479,-0.57910,,,,0.38503,0.11417,-0.23706,-0.88460,
60.17969,-0.06104,1.95313,-1.70898,-0.69092,-0.41455,-0.56885,962.257,27.6,,0.38495,0.11435,-0.23697,-0.88464,
60.18750,-0.24414,1.22070,-1.89209,-0.69580,-0.40869,-0.56494,,,,0.38485,0.11448,-0.23689,-0.88469,
60.19531,-0.42725,0.42725,-1.83105,-0.68945,-0.40454,-0.56641,962.254,27.6,,0.38474,0.11456,-0.23682,-0.88474,
60.20313,-0.42725,-0.61035,-0.97656,-0.66528,-0.41675,-0.58667,,,,0.38466,0.11456,-0.23678,-0.88478,
60.21094,-0.12207,0.18311,-0.73242,-0.67773,-0.42017,-0.57642,962.240,27.6,,0.38461,0.11461,-0.23675,-0.88481,
60.21875,0.06104,-0.61035,-0.73242,-0.68579,-0.41553,-0.57275,,,,0.38455,0.11462,-0.23674,-0.88484,
60.22656,0.36621,-1.70898,-0.79346,-0.67041,-0.40894,-0.56421,962.238,27.6,,0.38446,0.11458,-0.23678,-0.88487,
60.23438,0.54932,-2.07520,-0.54932,-0.67261,-0.42017,-0.55908,,,,0.38438,0.11451,-0.23685,-0.88490,
60.24219,0.36621,-2.13623,-0.54932,-0.67139,-0.42114,-0.55981,962.260,27.6,,0.38430,0.11443,-0.23690,-0.88493,
60.25000,0.42725,-1.95313,-0.97656,-0.68091,-0.41553,-0.57129,,,,0.38420,0.11437,-0.23695,-0.88496,
60.25781,0.61035,-2.50244,-1.15967,-0.69751,-0.40527,-0.56689,962.253,27.6,,0.38408,0.11429,-0.23703,-0.88501,
60.26563,0.73242,-3.47900,-0.91553,-0.69629,-0.41235,-0.56982,,,,0.38395,0.11415,-0.23714,-0.88505,
60.27344,0.67139,-4.82178,-0.54932,-0.68066,-0.41797,-0.57910,962.242,27.6,,0.38382,0.11392,-0.23728,-0.88510,
60.28125,0.54932,-5.18799,-0.48828,-0.68604,-0.42725,-0.58008,,,,0.38370,0.11366,-0.23743,-0.88515,
60.28906,0.48828,-5.18799,-0.36621,-0.68652,-0.42529,-0.58154,962.271,27.6,,0.38358,0.11340,-0.23757,-0.88519,
60.29688,0.85449,-4.88281,-0.67139,-0.70435,-0.42065,-0.58228,,,,0.38344,0.11317,-0.23772,-0.88524,
60.30469,1.15967,-6.83594,-0.79346,-0.70972,-0.42822,-0.57495,962.261,27.6,,0.38326,0.11284,-0.23795,-0.88530,
60.31250,1.34277,-8.48389,-0.54932,-0.70068,-0.43188,-0.57251,,,,0.38307,0.11241,-0.23823,-0.88536,
60.32031,1.58691,-9.76563,0.30518,-0.67407,-0.42627,-0.57910,962.247,27.6,,0.38291,0.11189,-0.23856,-0.88541,
60.32813,1.83105,-9.58252,0.61035,-0.66577,-0.41797,-0.58276,,,,0.38277,0.11138,-0.23891,-0.88544,
60.33594,1.89209,-8.91113,0.79346,-0.66284,-0.41309,-0.57788,962.276,27.6,,0.38265,0.11091,-0.23924,-0.88546,
60.34375,2.07520,-7.38525,0.97656,-0.66260,-0.40991,-0.58008,,,,0.38256,0.11053,-0.23955,-0.88546,
60.35156,2.07520,-5.37109,0.30518,-0.65234,-0.39258,-0.56934,962.236,27.6,,0.38247,0.11029,-0.23980,-0.88546,
60.35938,2.01416,-4.45557,-0.06104,-0.65137,-0.39526,-0.56860,,,,0.38237,0.11011,-0.24002,-0.88547,
60.36719,1.83105,-3.35693,-0.91553,-0.65454,-0.41040,-0.57544,962.242,27.6,,0.38224,0.11000,-0.24019,-0.88549,
60.37500,1.22070,-1.03760,-2.13623,-0.68677,-0.42017,-0.56592,,,,0.38207,0.11004,-0.24026,-0.88554,
60.38281,0.91553,-0.97656,-2.68555,-0.69385,-0.41943,-0.55762,962.269,27.6,,0.38188,0.11008,-0.24030,-0.88561,
60.39063,0.73242,-1.34277,-2.80762,-0.67139,-0.40918,-0.56421,,,,0.38167,0.11010,-0.24034,-0.88569,
60.39844,0.67139,-1.22070,-2.50244,-0.66943,-0.41675,-0.56470,962.249,27.6,,0.38149,0.11011,-0.24038,-0.88575,
60.40625,0.91553,-1.28174,-2.38037,-0.67993,-0.42139,-0.56372,,,,0.38131,0.11013,-0.24043,-0.88582,
60.41406,1.09863,-1.83105,-2.25830,-0.67554,-0.41187,-0.56543,962.267,27.6,,0.38112,0.11012,-0.24051,-0.88587,
60.42188,0.91553,-2.01416,-1.83105,-0.67944,-0.40576,-0.56519,,,,0.38096,0.11009,-0.24058,-0.88593,
60.42969,0.97656,-2.74658,-1.09863,-0.68188,-0.40601,-0.56079,962.259,27.6,,0.38084,0.11000,-0.24069,-0.88597,
60.43750,0.97656,-3.11279,-1.15967,-0.67407,-0.40576,-0.56226,,,,0.38070,0.10989,-0.24080,-0.88601,
60.44531,0.36621,-3.78418,-1.03760,-0.65869,-0.40820,-0.55762,962.210,27.6,,0.38056,0.10972,-0.24089,-0.88606,
60.45313,0.36621,-2.86865,-1.40381,-0.64136,-0.40918,-0.56738,,,,0.38042,0.10961,-0.24096,-0.88612,
60.46094,0.48828,-1.77002,-1.52588,-0.63989,-0.41040,-0.57495,962.262,27.6,,0.38029,0.10957,-0.24101,-0.88617,
60.46875,0.30518,-0.24414,-1.34277,-0.65967,-0.41919,-0.57227,,,,0.38019,0.10962,-0.24101,-0.88620,
60.47656,0.24414,0.91553,-1.28174,-0.67212,-0.41797,-0.56616,962.273,27.6,,0.38012,0.10973,-0.24097,-0.88623,
60.48438,-0.06104,0.91553,-1.09863,-0.67993,-0.41577,-0.56787,,,,0.38006,0.10984,-0.24092,-0.88626,
60.49219,-0.18311,-0.24414,-0.54932,-0.68188,-0.42407,-0.57178,962.251,27.6,,0.38001,0.10986,-0.24089,-0.88628,
60.50000,0.06104,-1.46484,-0.73242,-0.68677,-0.42725,-0.57178,,,,0.37993,0.10982,-0.24090,-0.88631,
60.50781,0.18311,-2.07520,-0.85449,-0.68457,-0.42114,-0.56812,962.227,27.6,,0.37984,0.10975,-0.24094,-0.88635,
60.51563,0.42725,-3.05176,-0.61035,-0.67065,-0.41406,-0.56616,,,,0.37974,0.10962,-0.24103,-0.88639,
60.52344,0.30518,-3.66211,-0.42725,-0.66187,-0.40625,-0.56030,962.241,27.6,,0.37964,0.10944,-0.24112,-0.88643,
60.53125,0.30518,-3.78418,-0.54932,-0.66064,-0.40234,-0.56348,,,,0.37954,0.10926,-0.24121,-0.88647,
60.53906,0.42725,-2.92969,-0.54932,-0.67358,-0.40820,-0.56543,962.271,27.6,,0.37944,0.10914,-0.24129,-0.88650,
60.54688,0.24414,-2.92969,-0.30518,-0.67554,-0.41357,-0.57446,,,,0.37936,0.10901,-0.24136,-0.88653,
60.55469,0.48828,-3.23486,0.00000,-0.66577,-0.41333,-0.58130,962.271,27.6,,0.37930,0.10886,-0.24146,-0.88656,
60.56250,0.85449,-3.11279,0.42725,-0.66626,-0.42456,-0.58789,,,,0.37926,0.10872,-0.24158,-0.88656,
60.57031,0.91553,-2.44141,-0.30518,-0.67456,-0.43506,-0.58618,962.257,27.6,,0.37918,0.10863,-0.24167,-0.88657,
60.57813,0.67139,-2.13623,-1.09863,-0.68408,-0.42065,-0.57959,,,,0.37907,0.10857,-0.24174,-0.88661,
60.58594,0.36621,-2.74658,-1.34277,-0.70215,-0.39771,-0.57251,962.236,27.6,,0.37893,0.10847,-0.24181,-0.88667,
60.59375,0.42725,-3.84521,-0.97656,-0.69629,-0.40381,-0.57788,,,,0.37879,0.10830,-0.24191,-0.88672,
